client_id,visitor_id,visit_id,process_step,date_time
4925232,568692633_95280801216,467388239_58793260028_671233,start,2017-04-18 15:06:40
4925232,568692633_95280801216,428894312_79761357097_542424,start,2017-04-20 14:47:36
4925232,568692633_95280801216,428894312_79761357097_542424,start,2017-04-20 14:49:34
4925232,568692633_95280801216,428894312_79761357097_542424,step_1,2017-04-20 14:51:08
4925232,568692633_95280801216,941280789_96996103940_779788,start,2017-04-25 11:30:28
4925232,568692633_95280801216,563480393_19078837412_681547,start,2017-04-25 19:42:31
4925232,568692633_95280801216,563480393_19078837412_681547,step_1,2017-04-25 19:43:44
4925232,568692633_95280801216,563480393_19078837412_681547,start,2017-04-25 19:45:23
4925232,568692633_95280801216,563480393_19078837412_681547,start,2017-04-25 19:47:55
4925232,568692633_95280801216,563480393_19078837412_681547,step_1,2017-04-25 19:48:45
4925232,568692633_95280801216,798649732_73213195283_27637,start,2017-04-28 09:05:55
4925232,568692633_95280801216,798649732_73213195283_27637,start,2017-04-28 09:10:00
4925232,568692633_95280801216,798649732_73213195283_27637,step_1,2017-04-28 09:10:36
4925988,609519682_47233686233,165261484_87790667415_793103,start,2017-04-04 18:02:00
4925988,609519682_47233686233,165261484_87790667415_793103,start,2017-04-04 18:02:50
4925988,609519682_47233686233,165261484_87790667415_793103,step_1,2017-04-04 18:03:51
4926147,789302459_20153960813,854309142_23342822060_469911,start,2017-03-29 21:29:08
4926147,789302459_20153960813,854309142_23342822060_469911,step_1,2017-03-29 21:30:34
4926147,789302459_20153960813,854309142_23342822060_469911,step_2,2017-03-29 21:30:40
4926147,789302459_20153960813,854309142_23342822060_469911,step_2,2017-03-29 21:36:28
4926147,789302459_20153960813,854309142_23342822060_469911,step_2,2017-03-29 21:37:30
4926147,789302459_20153960813,478629064_4386180921_190439,start,2017-03-30 14:34:30
4926147,789302459_20153960813,478629064_4386180921_190439,start,2017-03-30 14:34:57
4927239,401320810_27097816804,314855205_81506551134_440112,start,2017-03-16 18:24:56
4927239,401320810_27097816804,314855205_81506551134_440112,step_1,2017-03-16 18:25:11
4927239,401320810_27097816804,314855205_81506551134_440112,step_2,2017-03-16 18:25:24
4927272,19272690_20868395178,140833245_38850192802_821860,start,2017-03-29 21:26:05
4927272,19272690_20868395178,140833245_38850192802_821860,step_1,2017-03-29 21:27:09
4927509,608067278_65046715773,342379503_44856368879_313865,start,2017-03-26 11:58:43
4927509,608067278_65046715773,342379503_44856368879_313865,step_1,2017-03-26 11:59:08
4927781,923999209_4978915253,518843815_74144514356_396935,start,2017-04-07 06:36:45
4928966,743410764_52603679655,248540454_61326700154_511062,confirm,2017-03-31 14:47:58
4928966,743410764_52603679655,248540454_61326700154_511062,confirm,2017-03-31 14:50:47
4928966,743410764_52603679655,248540454_61326700154_511062,confirm,2017-03-31 14:51:24
4928966,743410764_52603679655,304195105_81891051343_188849,confirm,2017-04-05 09:29:05
4928966,743410764_52603679655,304195105_81891051343_188849,confirm,2017-04-05 09:30:10
4928966,743410764_52603679655,748837212_40253852836_46380,confirm,2017-04-15 16:28:05
4928966,743410764_52603679655,635792066_34795612620_524620,confirm,2017-04-28 17:51:30
4928966,743410764_52603679655,635792066_34795612620_524620,confirm,2017-04-28 18:13:32
4931289,837188652_58964894176,821127940_6928079931_424548,start,2017-04-12 13:21:00
4931289,837188652_58964894176,821127940_6928079931_424548,step_1,2017-04-12 13:21:15
4931289,837188652_58964894176,821127940_6928079931_424548,step_2,2017-04-12 13:21:37
4931289,837188652_58964894176,821127940_6928079931_424548,step_3,2017-04-12 13:22:05
4931289,837188652_58964894176,821127940_6928079931_424548,step_2,2017-04-12 13:23:25
4933872,401974568_45002983047,692639059_48121258725_142731,start,2017-04-05 11:21:22
4933872,401974568_45002983047,692639059_48121258725_142731,step_1,2017-04-05 11:21:31
4933872,401974568_45002983047,692639059_48121258725_142731,step_2,2017-04-05 11:22:02
4933872,401974568_45002983047,692639059_48121258725_142731,step_2,2017-04-05 11:22:58
4934279,521796080_13981385924,726645380_60726001664_268983,start,2017-04-28 13:49:25
4950671,929607204_16233198690,105189986_65940289745_70685,start,2017-04-06 19:00:14
4952273,221395930_23858547292,704084768_23547377881_241763,start,2017-03-31 07:32:04
4952273,221395930_23858547292,704084768_23547377881_241763,start,2017-03-31 07:32:17
4952273,221395930_23858547292,704084768_23547377881_241763,start,2017-03-31 07:39:52
4952273,221395930_23858547292,704084768_23547377881_241763,step_1,2017-03-31 07:40:11
4952273,221395930_23858547292,704084768_23547377881_241763,step_2,2017-03-31 07:40:55
4952273,221395930_23858547292,704084768_23547377881_241763,start,2017-03-31 07:43:19
4952273,221395930_23858547292,704084768_23547377881_241763,start,2017-03-31 07:43:38
4952370,630764362_82447961397,524161091_69297723010_201189,start,2017-04-26 21:01:18
4952370,630764362_82447961397,524161091_69297723010_201189,start,2017-04-26 21:02:23
4954381,47925617_77405578938,578531410_12488415070_185589,start,2017-03-29 14:18:02
4954381,47925617_77405578938,578531410_12488415070_185589,step_1,2017-03-29 14:18:12
4954381,47925617_77405578938,578531410_12488415070_185589,step_2,2017-03-29 14:18:32
4954381,47925617_77405578938,578531410_12488415070_185589,step_3,2017-03-29 14:20:14
4954381,47925617_77405578938,578531410_12488415070_185589,confirm,2017-03-29 14:20:43
4954381,47925617_77405578938,578531410_12488415070_185589,start,2017-03-29 14:21:20
4954381,47925617_77405578938,578531410_12488415070_185589,step_1,2017-03-29 14:21:24
4954381,47925617_77405578938,733193434_27629203996_233208,start,2017-04-05 18:52:38
4954381,47925617_77405578938,733193434_27629203996_233208,step_1,2017-04-05 18:52:42
4954381,47925617_77405578938,435813651_34978809355_341549,start,2017-04-12 14:01:21
4954381,47925617_77405578938,435813651_34978809355_341549,step_1,2017-04-12 14:01:25
4960297,734406107_15139201190,273060276_39406266746_311488,start,2017-04-05 16:37:58
4960297,734406107_15139201190,273060276_39406266746_311488,step_1,2017-04-05 16:38:48
4960297,734406107_15139201190,273060276_39406266746_311488,start,2017-04-05 16:39:51
4960297,734406107_15139201190,587733270_61651485309_399201,start,2017-04-13 16:21:18
4962345,725232765_91251123576,766517806_60805117958_331885,start,2017-04-06 22:12:31
4962345,568591499_79887767790,127094012_42389215672_103769,start,2017-04-12 15:51:57
4962345,568591499_79887767790,127094012_42389215672_103769,step_1,2017-04-12 15:52:50
4962345,568591499_79887767790,127094012_42389215672_103769,step_1,2017-04-12 15:53:51
4962345,568591499_79887767790,939295119_78778780813_881154,start,2017-04-21 20:11:36
4966417,633112609_96817123473,527622582_68602418932_837579,start,2017-04-05 17:36:26
4966417,633112609_96817123473,527622582_68602418932_837579,start,2017-04-05 17:37:05
4966474,19724079_4892802277,887335419_82221539719_705012,start,2017-04-05 13:00:52
4966474,19724079_4892802277,887335419_82221539719_705012,step_1,2017-04-05 13:01:17
4966474,19724079_4892802277,887335419_82221539719_705012,step_2,2017-04-05 13:01:30
4966474,19724079_4892802277,887335419_82221539719_705012,step_3,2017-04-05 13:02:04
4970015,112683777_98609020787,566641774_1556888374_429786,start,2017-04-05 11:12:00
4970015,112683777_98609020787,566641774_1556888374_429786,start,2017-04-05 11:12:06
4970015,112683777_98609020787,566641774_1556888374_429786,step_1,2017-04-05 11:12:13
4970015,112683777_98609020787,566641774_1556888374_429786,step_2,2017-04-05 11:12:34
4970015,112683777_98609020787,566641774_1556888374_429786,step_3,2017-04-05 11:12:52
4970015,112683777_98609020787,566641774_1556888374_429786,start,2017-04-05 11:13:45
4970015,112683777_98609020787,97814255_42687025935_954550,start,2017-04-19 11:08:33
4970015,112683777_98609020787,97814255_42687025935_954550,step_1,2017-04-19 11:09:16
4970015,112683777_98609020787,97814255_42687025935_954550,step_1,2017-04-19 11:10:28
4970015,112683777_98609020787,97814255_42687025935_954550,step_2,2017-04-19 11:10:37
4970015,112683777_98609020787,97814255_42687025935_954550,step_3,2017-04-19 11:10:52
4970015,112683777_98609020787,97814255_42687025935_954550,confirm,2017-04-19 11:11:31
4971591,946296972_44059076807,234796850_90667155776_728701,start,2017-04-27 00:36:43
4971591,946296972_44059076807,234796850_90667155776_728701,step_1,2017-04-27 00:37:24
4971591,946296972_44059076807,234796850_90667155776_728701,step_2,2017-04-27 00:37:43
4971591,946296972_44059076807,234796850_90667155776_728701,step_3,2017-04-27 00:38:57
4971591,946296972_44059076807,234796850_90667155776_728701,confirm,2017-04-27 00:39:41
4971695,428466912_59904471394,265353901_21732883441_878982,start,2017-04-24 17:37:50
4971695,428466912_59904471394,265353901_21732883441_878982,step_1,2017-04-24 17:38:05
4971695,428466912_59904471394,265353901_21732883441_878982,step_2,2017-04-24 17:38:14
4971695,428466912_59904471394,265353901_21732883441_878982,step_1,2017-04-24 17:38:33
4971695,428466912_59904471394,265353901_21732883441_878982,step_1,2017-04-24 17:38:35
4971695,428466912_59904471394,265353901_21732883441_878982,start,2017-04-24 17:38:37
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:25:36
4972602,945467241_7949944256,245304685_60646584610_75309,step_1,2017-04-16 16:26:45
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:31:04
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:31:07
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:35:03
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:35:23
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:40:35
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:40:50
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:42:50
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:43:00
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:54:37
4972602,945467241_7949944256,245304685_60646584610_75309,start,2017-04-16 16:54:48
4972602,945467241_7949944256,546601814_59530751545_656674,start,2017-04-17 14:59:42
4972602,945467241_7949944256,546601814_59530751545_656674,start,2017-04-17 14:59:52
4973221,220113231_36862146067,531663594_79168533825_367855,start,2017-04-16 19:19:39
4974272,107292487_56479446810,575542331_1121253204_581500,start,2017-04-12 15:57:07
4974272,107292487_56479446810,575542331_1121253204_581500,step_1,2017-04-12 15:57:21
4975872,650432803_63569683620,338412233_32623591055_839678,start,2017-04-06 09:57:03
4975872,650432803_63569683620,469260477_32052439576_62117,start,2017-04-17 09:59:58
4975872,650432803_63569683620,469260477_32052439576_62117,step_1,2017-04-17 10:00:22
4975872,650432803_63569683620,469260477_32052439576_62117,step_2,2017-04-17 10:02:37
4975872,650432803_63569683620,469260477_32052439576_62117,step_3,2017-04-17 10:05:21
4975872,650432803_63569683620,469260477_32052439576_62117,confirm,2017-04-17 10:05:45
4975872,650432803_63569683620,30378618_85308188874_543302,confirm,2017-04-17 22:25:05
4975872,650432803_63569683620,35738323_79243063709_212863,confirm,2017-04-20 07:48:41
4975872,650432803_63569683620,35738323_79243063709_212863,confirm,2017-04-20 07:56:17
4975872,650432803_63569683620,104965558_66805836376_406876,confirm,2017-04-23 06:55:26
4976686,860536975_28412307930,446258175_52308289927_60185,start,2017-04-07 22:52:22
4976686,860536975_28412307930,446258175_52308289927_60185,step_1,2017-04-07 23:06:00
4977550,141728457_25577038982,92699738_93843812970_412343,start,2017-04-05 11:41:04
4977550,141728457_25577038982,92699738_93843812970_412343,step_1,2017-04-05 11:41:10
4977550,141728457_25577038982,92699738_93843812970_412343,step_2,2017-04-05 11:41:19
4977550,795300798_27713164444,86069651_466778006_524986,start,2017-04-26 14:06:51
4977550,795300798_27713164444,86069651_466778006_524986,start,2017-04-26 14:06:55
4977550,795300798_27713164444,86069651_466778006_524986,start,2017-04-26 14:12:29
4977550,795300798_27713164444,86069651_466778006_524986,start,2017-04-26 14:12:31
4981557,421209212_51442605153,619546345_47669285045_799771,start,2017-03-31 08:19:25
4981557,421209212_51442605153,619546345_47669285045_799771,step_1,2017-03-31 08:19:47
4983343,812432356_8186967002,231515548_49294111055_121242,start,2017-04-05 16:21:44
4986484,113181661_52332736840,153275368_84537459524_333880,start,2017-04-05 19:11:06
4986484,113181661_52332736840,153275368_84537459524_333880,step_1,2017-04-05 19:12:06
4986484,113181661_52332736840,153275368_84537459524_333880,step_2,2017-04-05 19:14:09
4986484,113181661_52332736840,153275368_84537459524_333880,step_3,2017-04-05 19:17:05
4986484,113181661_52332736840,153275368_84537459524_333880,start,2017-04-05 19:21:20
4986484,113181661_52332736840,153275368_84537459524_333880,step_1,2017-04-05 19:21:26
4986484,113181661_52332736840,153275368_84537459524_333880,step_2,2017-04-05 19:21:42
4986484,113181661_52332736840,153275368_84537459524_333880,step_3,2017-04-05 19:23:37
4986484,113181661_52332736840,153275368_84537459524_333880,confirm,2017-04-05 19:27:19
4988052,391646595_3038540780,558790381_38306333994_313876,start,2017-04-09 21:35:03
4988052,391646595_3038540780,558790381_38306333994_313876,step_1,2017-04-09 21:35:21
4988052,391646595_3038540780,558790381_38306333994_313876,step_2,2017-04-09 21:35:46
4988052,391646595_3038540780,598642672_85137998032_723274,start,2017-04-14 09:34:52
4988052,391646595_3038540780,598642672_85137998032_723274,start,2017-04-14 09:35:18
4988052,391646595_3038540780,598642672_85137998032_723274,start,2017-04-14 09:35:46
4988052,391646595_3038540780,598642672_85137998032_723274,start,2017-04-14 09:37:24
4988052,391646595_3038540780,598642672_85137998032_723274,start,2017-04-14 09:37:29
4989120,195315780_31607719015,591984338_32994956188_573119,start,2017-04-02 21:56:59
4989120,195315780_31607719015,591984338_32994956188_573119,start,2017-04-02 21:57:31
4993368,700941152_7323513465,470543150_57542844879_768756,start,2017-04-05 17:46:48
4993368,700941152_7323513465,470543150_57542844879_768756,step_1,2017-04-05 17:53:35
4993368,700941152_7323513465,470543150_57542844879_768756,start,2017-04-05 17:54:25
4993368,700941152_7323513465,470543150_57542844879_768756,start,2017-04-05 17:56:05
4993368,700941152_7323513465,325302713_96010312986_412524,start,2017-04-19 13:49:07
4993368,700941152_7323513465,325302713_96010312986_412524,step_1,2017-04-19 13:50:36
4999703,599622547_5736392560,218506931_34655371719_514669,start,2017-04-07 13:45:27
4999703,599622547_5736392560,218506931_34655371719_514669,start,2017-04-07 13:46:11
4999703,599622547_5736392560,218506931_34655371719_514669,start,2017-04-07 13:46:22
5001947,648484493_93208482610,749101169_87338091555_409750,start,2017-04-12 11:21:07
5002894,299822448_43235254166,705185513_90172188940_21093,start,2017-03-29 13:45:32
5002894,299822448_43235254166,814231857_98319253424_803582,start,2017-03-29 14:06:04
5002894,299822448_43235254166,814231857_98319253424_803582,start,2017-03-29 14:06:58
5002894,299822448_43235254166,814231857_98319253424_803582,start,2017-03-29 14:07:22
5002894,580041828_44468725683,306810447_71279728656_315786,start,2017-04-15 09:29:01
5002894,580041828_44468725683,306810447_71279728656_315786,start,2017-04-15 09:31:30
5002894,580041828_44468725683,306810447_71279728656_315786,start,2017-04-15 09:31:41
5002894,299822448_43235254166,847237250_75522892802_384646,start,2017-04-16 21:41:54
5002894,299822448_43235254166,847237250_75522892802_384646,start,2017-04-16 21:43:13
5003348,951234064_74933114670,306822296_3806700136_494112,start,2017-04-26 09:18:29
5003348,951234064_74933114670,306822296_3806700136_494112,step_1,2017-04-26 09:19:03
5003348,951234064_74933114670,388554897_70830128497_181423,start,2017-04-27 10:11:55
5003348,951234064_74933114670,388554897_70830128497_181423,step_1,2017-04-27 10:12:07
5004515,634170776_26532297839,179830775_88143991740_183129,start,2017-03-29 12:39:43
5004515,634170776_26532297839,179830775_88143991740_183129,step_1,2017-03-29 12:40:08
5004515,634170776_26532297839,179830775_88143991740_183129,step_2,2017-03-29 12:40:22
5004515,634170776_26532297839,179830775_88143991740_183129,step_3,2017-03-29 12:41:37
5004515,634170776_26532297839,179830775_88143991740_183129,confirm,2017-03-29 12:42:36
5004515,634170776_26532297839,179830775_88143991740_183129,step_1,2017-03-29 12:43:03
5004515,655478858_66513924143,639513581_44370459460_298074,start,2017-04-04 08:54:09
5004515,655478858_66513924143,639513581_44370459460_298074,step_1,2017-04-04 08:54:14
5004515,655478858_66513924143,639513581_44370459460_298074,start,2017-04-04 08:54:36
5004515,655478858_66513924143,639513581_44370459460_298074,step_1,2017-04-04 08:55:28
5004515,655478858_66513924143,639513581_44370459460_298074,step_2,2017-04-04 08:55:36
5004515,655478858_66513924143,639513581_44370459460_298074,start,2017-04-04 08:55:55
5004515,43926670_37686880918,822554505_19030337827_548343,start,2017-04-04 11:14:35
5004515,43926670_37686880918,822554505_19030337827_548343,step_1,2017-04-04 11:14:38
5004515,43926670_37686880918,822554505_19030337827_548343,step_2,2017-04-04 11:14:59
5004515,43926670_37686880918,822554505_19030337827_548343,step_2,2017-04-04 11:15:32
5004515,43926670_37686880918,822554505_19030337827_548343,start,2017-04-04 11:19:05
5004515,655478858_66513924143,332397777_72933887718_483955,start,2017-04-06 06:06:42
5004515,655478858_66513924143,332397777_72933887718_483955,step_1,2017-04-06 06:06:46
5004515,655478858_66513924143,727265360_48001752632_181491,confirm,2017-04-11 06:52:35
5004515,655478858_66513924143,732423313_85527834583_496007,confirm,2017-04-12 11:57:07
5006470,661227609_90719483460,38019176_55767504087_404575,start,2017-04-28 14:28:49
5006470,661227609_90719483460,38019176_55767504087_404575,start,2017-04-28 14:28:50
5006470,661227609_90719483460,38019176_55767504087_404575,step_1,2017-04-28 14:29:27
5006470,661227609_90719483460,38019176_55767504087_404575,step_2,2017-04-28 14:30:46
5006470,661227609_90719483460,38019176_55767504087_404575,step_3,2017-04-28 14:32:25
5007009,382255842_60565975467,813057452_37057759726_964717,start,2017-04-14 23:40:59
5009290,892682453_92411577689,327783330_25066596446_472276,start,2017-04-17 03:47:41
5011535,736141605_84886626351,877271541_82655568036_828195,start,2017-04-10 07:07:51
5011535,736141605_84886626351,877271541_82655568036_828195,step_1,2017-04-10 07:08:35
5011535,736141605_84886626351,877271541_82655568036_828195,step_2,2017-04-10 07:08:48
5011535,736141605_84886626351,877271541_82655568036_828195,start,2017-04-10 07:12:13
5011535,736141605_84886626351,877271541_82655568036_828195,start,2017-04-10 07:12:51
5011864,615895552_40574884853,56704714_45512212462_182628,start,2017-04-16 11:23:04
5011864,615895552_40574884853,56704714_45512212462_182628,start,2017-04-16 11:25:20
5011864,615895552_40574884853,56704714_45512212462_182628,step_1,2017-04-16 11:26:12
5011864,615895552_40574884853,56704714_45512212462_182628,step_2,2017-04-16 11:26:50
5011864,615895552_40574884853,56704714_45512212462_182628,step_3,2017-04-16 11:27:36
5011864,615895552_40574884853,56704714_45512212462_182628,step_2,2017-04-16 11:28:40
5011864,615895552_40574884853,56704714_45512212462_182628,step_3,2017-04-16 11:28:45
5011864,615895552_40574884853,56704714_45512212462_182628,confirm,2017-04-16 11:29:36
5011864,615895552_40574884853,56704714_45512212462_182628,start,2017-04-16 11:54:48
5011864,615895552_40574884853,56704714_45512212462_182628,step_1,2017-04-16 11:55:07
5014452,812053963_15109197838,58797330_12581103461_135615,start,2017-04-05 20:22:48
5014452,812053963_15109197838,58797330_12581103461_135615,step_1,2017-04-05 20:22:56
5014452,812053963_15109197838,58797330_12581103461_135615,step_2,2017-04-05 20:23:38
5014452,812053963_15109197838,58797330_12581103461_135615,step_3,2017-04-05 20:24:09
5014452,812053963_15109197838,58797330_12581103461_135615,confirm,2017-04-05 20:25:39
5015526,934846937_87782481283,426434168_35930735557_981632,start,2017-04-01 11:10:37
5015526,934846937_87782481283,426434168_35930735557_981632,start,2017-04-01 11:18:37
5016037,21200655_5733651696,560567300_66381795091_235892,start,2017-04-01 08:51:35
5016037,21200655_5733651696,560567300_66381795091_235892,step_1,2017-04-01 08:51:56
5016037,21200655_5733651696,560567300_66381795091_235892,step_2,2017-04-01 08:52:04
5016037,21200655_5733651696,560567300_66381795091_235892,start,2017-04-01 08:59:39
5016037,21200655_5733651696,560567300_66381795091_235892,start,2017-04-01 08:59:49
5016037,403471185_97590971185,131955457_49015007800_792922,start,2017-04-01 09:02:27
5016037,403471185_97590971185,131955457_49015007800_792922,start,2017-04-01 09:02:39
5016228,879033532_69987700329,546809074_40336564579_105555,start,2017-04-05 11:35:23
5016228,879033532_69987700329,546809074_40336564579_105555,step_1,2017-04-05 11:35:28
5016228,879033532_69987700329,546809074_40336564579_105555,step_2,2017-04-05 11:36:00
5016228,879033532_69987700329,546809074_40336564579_105555,step_3,2017-04-05 11:36:32
5016228,879033532_69987700329,546809074_40336564579_105555,step_2,2017-04-05 11:37:21
5016228,879033532_69987700329,546809074_40336564579_105555,step_3,2017-04-05 11:37:25
5016228,147190686_94568465027,24022546_49066516986_230457,start,2017-04-26 17:59:35
5016228,147190686_94568465027,24022546_49066516986_230457,step_1,2017-04-26 17:59:38
5016228,147190686_94568465027,24022546_49066516986_230457,step_2,2017-04-26 17:59:52
5016228,147190686_94568465027,25819381_67128990619_34624,step_3,2017-04-26 18:00:19
5016228,147190686_94568465027,25819381_67128990619_34624,start,2017-04-26 18:00:58
5016228,147190686_94568465027,25819381_67128990619_34624,step_3,2017-04-26 18:01:09
5016228,147190686_94568465027,25819381_67128990619_34624,start,2017-04-26 18:01:13
5016228,147190686_94568465027,25819381_67128990619_34624,step_1,2017-04-26 18:01:22
5016228,147190686_94568465027,25819381_67128990619_34624,step_2,2017-04-26 18:01:26
5016228,147190686_94568465027,25819381_67128990619_34624,step_3,2017-04-26 18:01:33
5017314,104334649_48229008292,873772271_89211723545_24097,start,2017-03-30 10:09:24
5017314,104334649_48229008292,873772271_89211723545_24097,step_1,2017-03-30 10:09:53
5017314,104334649_48229008292,873772271_89211723545_24097,step_2,2017-03-30 10:11:23
5017314,104334649_48229008292,873772271_89211723545_24097,step_3,2017-03-30 10:12:07
5019189,814401663_15053309670,995538406_34958909589_429238,start,2017-04-07 10:52:51
5019189,814401663_15053309670,995538406_34958909589_429238,step_1,2017-04-07 10:53:55
5019189,814401663_15053309670,995538406_34958909589_429238,step_2,2017-04-07 10:54:04
5019475,470781323_13871499141,181125922_81983410301_484803,start,2017-04-12 11:59:36
5019475,470781323_13871499141,181125922_81983410301_484803,step_1,2017-04-12 11:59:49
5019568,625348320_99817366574,395780976_20953121648_989176,start,2017-04-05 21:15:02
5019568,625348320_99817366574,395780976_20953121648_989176,step_1,2017-04-05 21:15:32
5019568,625348320_99817366574,395780976_20953121648_989176,step_1,2017-04-05 21:16:04
5019568,625348320_99817366574,395780976_20953121648_989176,step_2,2017-04-05 21:16:38
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:41:28
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:41:40
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:42:32
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:42:40
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:44:15
5019568,30538428_54441155410,47737157_63410052192_307796,start,2017-04-05 21:44:44
5027583,738590853_45093514893,566745686_125666837_249734,start,2017-04-07 13:44:24
5027583,738590853_45093514893,566745686_125666837_249734,start,2017-04-07 13:45:55
5027583,738590853_45093514893,566745686_125666837_249734,step_1,2017-04-07 13:45:59
5027583,738590853_45093514893,566745686_125666837_249734,step_2,2017-04-07 13:46:11
5028215,372132839_76576715997,401225403_54976372347_694372,start,2017-04-05 20:55:45
5028215,372132839_76576715997,401225403_54976372347_694372,step_1,2017-04-05 20:56:55
5028215,372132839_76576715997,401225403_54976372347_694372,step_2,2017-04-05 20:57:16
5028215,372132839_76576715997,401225403_54976372347_694372,step_3,2017-04-05 20:58:01
5031199,659897323_28000334793,335442204_40766712217_668067,start,2017-03-31 16:24:39
5031420,187836765_78911771670,992274392_92797408709_174040,start,2017-04-20 10:11:05
5031420,187836765_78911771670,992274392_92797408709_174040,step_1,2017-04-20 10:14:44
5031420,187836765_78911771670,992274392_92797408709_174040,step_2,2017-04-20 10:14:51
5031797,656845604_1981153880,569486029_93574918126_892219,start,2017-04-07 14:35:13
5031797,656845604_1981153880,569486029_93574918126_892219,step_1,2017-04-07 14:36:04
5031797,656845604_1981153880,569486029_93574918126_892219,step_2,2017-04-07 14:36:12
5031797,656845604_1981153880,569486029_93574918126_892219,step_1,2017-04-07 14:36:23
5033521,115049319_28479827590,800581994_66090003483_121612,start,2017-04-08 14:57:09
5039516,965404841_98288493801,565386510_90881488824_752658,start,2017-04-09 12:10:46
5042813,922722930_53047670769,755225267_4362840646_892582,start,2017-04-09 16:28:46
5042813,922722930_53047670769,755225267_4362840646_892582,start,2017-04-09 16:35:43
5042813,922722930_53047670769,755225267_4362840646_892582,step_1,2017-04-09 16:36:05
5042813,922722930_53047670769,755225267_4362840646_892582,step_2,2017-04-09 16:36:17
5044374,924884211_59520111446,58662816_1467942272_609750,start,2017-04-19 11:18:26
5047075,307190157_47374769240,767040079_29779089406_156722,start,2017-04-14 10:29:18
5047075,307190157_47374769240,767040079_29779089406_156722,step_1,2017-04-14 10:34:27
5047075,307190157_47374769240,767040079_29779089406_156722,step_2,2017-04-14 10:35:44
5047075,307190157_47374769240,767040079_29779089406_156722,step_3,2017-04-14 10:37:35
5047075,307190157_47374769240,767040079_29779089406_156722,confirm,2017-04-14 10:42:41
5050357,598588758_44231686072,376119368_20606266477_340798,start,2017-04-12 11:32:33
5050357,598588758_44231686072,25362673_7919919414_9809,start,2017-04-12 15:15:20
5050357,598588758_44231686072,25362673_7919919414_9809,step_1,2017-04-12 15:15:31
5050357,598588758_44231686072,25362673_7919919414_9809,step_2,2017-04-12 15:15:40
5050357,278303480_94747149367,256030554_8952622705_670551,start,2017-04-23 00:28:38
5050473,878826184_88417795604,600216260_96088860849_810944,start,2017-04-01 20:29:54
5050473,878826184_88417795604,600216260_96088860849_810944,step_1,2017-04-01 20:31:57
5050473,199940256_30793105307,149579253_23125263146_24248,start,2017-04-02 15:01:00
5050473,199940256_30793105307,149579253_23125263146_24248,step_1,2017-04-02 15:04:58
5052625,132073784_7360548006,342854029_384707999_504458,start,2017-04-10 11:16:05
5052625,132073784_7360548006,342854029_384707999_504458,step_1,2017-04-10 11:17:17
5052625,132073784_7360548006,342854029_384707999_504458,step_2,2017-04-10 11:17:27
5052625,132073784_7360548006,342854029_384707999_504458,step_3,2017-04-10 11:18:34
5052625,132073784_7360548006,342854029_384707999_504458,confirm,2017-04-10 11:18:55
5056082,262244100_30693447694,321315607_42165781295_389939,start,2017-04-30 23:08:40
5056082,262244100_30693447694,321315607_42165781295_389939,step_1,2017-04-30 23:09:25
5056082,262244100_30693447694,321315607_42165781295_389939,step_2,2017-04-30 23:10:56
5056082,262244100_30693447694,321315607_42165781295_389939,step_3,2017-04-30 23:12:36
5058113,793645637_51800145445,612827859_57196127461_160955,start,2017-04-09 14:11:14
5059283,444319085_77851940251,950452356_11436504479_926704,start,2017-04-05 11:03:44
5059283,444319085_77851940251,950452356_11436504479_926704,step_1,2017-04-05 11:04:04
5059283,444319085_77851940251,950452356_11436504479_926704,step_1,2017-04-05 11:07:02
5059283,444319085_77851940251,950452356_11436504479_926704,step_2,2017-04-05 11:07:16
5063407,581573162_27104903205,240796283_31610078760_986019,start,2017-03-29 19:25:53
5063407,581573162_27104903205,240796283_31610078760_986019,step_1,2017-03-29 19:26:37
5063407,581573162_27104903205,240796283_31610078760_986019,step_2,2017-03-29 19:27:17
5063407,581573162_27104903205,240796283_31610078760_986019,step_3,2017-03-29 19:28:38
5063407,581573162_27104903205,240796283_31610078760_986019,step_2,2017-03-29 19:31:03
5063407,581573162_27104903205,240796283_31610078760_986019,step_3,2017-03-29 19:31:24
5063407,581573162_27104903205,240796283_31610078760_986019,step_2,2017-03-29 19:34:13
5063407,581573162_27104903205,240796283_31610078760_986019,step_2,2017-03-29 19:37:37
